Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,ASIN/ISBN (Product Code),Category,Survey ResponseID,Total Value
2022-01-08,11.03,1.0,CT,Amazon Essentials Men's Swim Shirt Short Sleeve,B08P6965LT,SWIMWEAR,R_25thHabUddjXGzt,11.03
2022-07-08,35.99,1.0,CT,B2prity Women's One Piece Swimsuits Tummy Control Front Cross Bathing Suits Slimming Swimsuit V Neck Swimwear Monokini,B09NQ42MSK,SWIMWEAR,R_Wvek6KTbhuRTUxb,35.99
2019-05-17,22.99,1.0,CT,BMJL Women's Sexy Detachable Padded Cutout Push Up Striped Bikini Set Two Piece Swimsuit …,B07BQLLL1Q,SWIMWEAR,R_2rIQ3xPfAH7KF8A,22.99
2021-08-22,24.95,1.0,CT,Back From Bali Womens Sarong Wrap Beach Swimsuit Cover Up – Frangipani Flower with Coconut Clip,B00V8O16SM,SWIMWEAR,R_32Mm71oAJq2K9XK,24.95
2020-06-05,31.99,1.0,CT,Blooming Jelly Women's Vintage One Piece Swimsuit Lace Tummy Control Halter Swimwear Bathing Suit,B07MMLWTG5,SWIMWEAR,R_1otq0g5FLSi9hVw,31.99
2022-07-24,26.99,1.0,CT,Bsubseach Women Long Sleeve Beach Shirt Blouses Bathing Suit Cover Up Button Down Collar,B08ZXQMX35,SWIMWEAR,R_32Mm71oAJq2K9XK,26.99
2019-06-07,25.99,1.0,CT,COCOSHIP Women's Mesh Striped High Waist Bikini Set Tassel Trim Top Halter Straps Swimsuit(FBA),B07KRVRMPD,SWIMWEAR,R_1otq0g5FLSi9hVw,25.99
2021-04-11,29.99,1.0,CT,COCOSHIP Women's Retro Ruched Ruffle High Waist Two Piece Bikini Set Tie Knot Front Top Sport Bath Swimsuit,B08577JW6C,SWIMWEAR,R_32Mm71oAJq2K9XK,29.99
2020-06-21,36.99,1.0,CT,CUPSHE Women's Bikini Swimsuit Front Cross Lace Up Two Piece Bathing Suit,B07MZ1PYKK,SWIMWEAR,R_2zx8WHXVF7bHyh3,36.99
2022-07-08,29.99,1.0,CT,CUPSHE Women's One Piece Swimsuit High Neck Tummy Control Swimwear Bathing Suit,B08XZ23HFQ,SWIMWEAR,R_Wvek6KTbhuRTUxb,29.99
2021-07-27,29.99,1.0,CT,CUPSHE Women's One Piece Swimsuit Tummy Control V Neck Bathing Suits,B093PNJTW3,SWIMWEAR,R_Wvek6KTbhuRTUxb,29.99
2020-06-21,32.99,1.0,CT,CUPSHE Women's One Piece Swimsuit V Neck Ruched Ruffle Shoulder Swimwear Bathing Suits,B07MC6ZKV5,SWIMWEAR,R_2zx8WHXVF7bHyh3,32.99
2019-06-21,24.99,1.0,CT,CUPSHE Women's in The Forest One-Piece Swimsuit Beach Swimwear Bathing Suit,B077S7SBXP,SWIMWEAR,R_1otq0g5FLSi9hVw,24.99
2020-06-08,34.99,1.0,CT,CUPSHE Women’s Bikini Swimsuit Floral Print Lace Up Multi Color Strappy Two Piece Bathing Suit,B07L9LZR6X,SWIMWEAR,R_1otq0g5FLSi9hVw,34.99
2021-11-30,64.5,1.0,CT,"Chubbies Men’s Swim Trunks, Stretch Swimming Board Shorts, 5.5” Inseam",B086R6ZPJ1,SWIMWEAR,R_1otq0g5FLSi9hVw,64.5
2020-03-10,20.99,1.0,CT,Chunoy Women's Chiffon Floral Print Tie Front Long Kimono Sheer Cardigan Yellow Large,B083TSTCN7,SWIMWEAR,R_32Mm71oAJq2K9XK,20.99
2020-09-10,22.75,1.0,CT,EXLURA Womens Swimsuit Cover Up Flowy Kimono Cardigan Open Front Printed Loose Maxi Midi Beachwear,B07NZBBM6V,SWIMWEAR,R_1otq0g5FLSi9hVw,22.75
2022-06-03,31.99,1.0,CT,GINKANA Maternity Swimsuit V-Neck One Piece Maternity Monokini Tie Front Bathing Suit Pregnany Swimwear,B09KXBXWJX,SWIMWEAR,R_1otq0g5FLSi9hVw,31.99
2021-04-30,29.99,1.0,CT,Hilor Women's One Piece Swimsuits Pin Tucked Surplice Swimwear Tummy Control Bathing Suits Monokinis,B07XK1KR8F,SWIMWEAR,R_32Mm71oAJq2K9XK,29.99
2019-02-13,17.99,1.0,CT,Janmid Men's Swim Trunks Quick Dry Beach Shorts with Pockets and Mesh Lining,B07HJ46LMW,SWIMWEAR,R_2rMJHlcINrHEFVL,17.99
2022-06-21,16.59,1.0,CT,Kanu Surf Men's Cb Rashguard UPF 50+ Swim Shirts (Regular & Extended Sizes),B00FPKO47U,SWIMWEAR,R_4YnsyJn7OBPaUut,16.59
2019-02-13,12.38,1.0,CT,Kanu Surf Men's Riviera Swim Trunks (Regular & Extended Sizes),B076CWX5WR,SWIMWEAR,R_2rMJHlcINrHEFVL,12.38
2020-03-10,16.98,1.0,CT,MissShorthair Womens Chiffon Beach Pareos Sarong Sheer Swimsuit Cover Ups Swimwear Bikini Wrap,B07KG4TMY1,SWIMWEAR,R_32Mm71oAJq2K9XK,16.98
2019-05-22,17.99,1.0,CT,Nonwe Men's Swim Trunks Water Sport Printed Lightweight Quick Dry Drawstring,B07N7WX3LY,SWIMWEAR,R_2rMJHlcINrHEFVL,17.99
2019-05-19,26.99,1.0,CT,SHEKINI Women's Push Up Bikini Set Wrap Bandage Bathing Suit Two Piece Swimsuits,B07DCRN8KW,SWIMWEAR,R_2rIQ3xPfAH7KF8A,26.99
2020-07-19,18.95,1.0,CT,SHEKINI Women's Thong Bikini Bottom High Cut V Cheeky Brazilian Swimsuit Bottom,B07MPSRZLD,SWIMWEAR,R_3kGrnHVJoTvPeHd,18.95
2020-07-16,18.95,1.0,CT,SHEKINI Women's Thong Bikini Bottom High Cut V Cheeky Brazilian Swimsuit Bottom,B07MFJ8GR1,SWIMWEAR,R_3kGrnHVJoTvPeHd,18.95
2018-12-15,16.99,1.0,CT,SHOWTIME Men's Competition Jammer Swimsuit,B01M2YCS5T,SWIMWEAR,R_3PKSsK5msA6hRyC,16.99
2018-07-06,16.99,2.0,CT,SHOWTIME Men's Competition Jammer Swimsuit,B01M2YCS5T,SWIMWEAR,R_3PKSsK5msA6hRyC,33.98
2022-01-27,18.99,1.0,CT,SILKWORLD Men's Swim Trunks Quick Dry Beach Shorts with Pockets,B096XN9VFM,SWIMWEAR,R_4GvI4THH986f6nL,18.99
2021-04-30,26.79,1.0,CT,SOCIALA Black V Neck Bathing Suits for Women One Piece Swimsuits Scalloped Swimsuits Large,B08W3CF3Y6,SWIMWEAR,R_32Mm71oAJq2K9XK,26.79
2021-07-06,16.7,1.0,CT,Simple Joys by Carter's Toddlers and Baby Boys' Swimsuit Trunk and Rashguard,B072QGQVQC,SWIMWEAR,R_32Mm71oAJq2K9XK,16.7
2022-05-26,14.99,1.0,CT,Sweegentle Baby Swimwear One-Piece Swimsuit UPF 50+ -Sun Protective Sunsuit,B092867F9L,SWIMWEAR,R_Og8sDefGp0SvLl7,14.99
2022-07-20,16.98,2.0,CT,"TSLA Women's Swim Shorts, Quick Dry Water Beach Board Short, Tankini Bathing Athletic Swimsuit Bottoms",B09HJVXWJD,SWIMWEAR,R_32Mm71oAJq2K9XK,33.96
2022-07-20,27.99,1.0,CT,Tempt Me Women V Neck Tummy Control One Piece Swimsuit Sexy Bathing Suits Ruched Swimwear,B09PTCJ5KW,SWIMWEAR,R_32Mm71oAJq2K9XK,27.99
2020-06-05,29.99,1.0,CT,Urchics Womens Halter Plunge Monokini Swimwear One Piece Swimsuit Bathing Suit Black L,B083BB7HDP,SWIMWEAR,R_1otq0g5FLSi9hVw,29.99
2018-03-26,14.99,1.0,CT,Verabella Men's Swim Trunks Mesh Lining Beachwear Board Shorts with Pockets,B074CY4S1W,SWIMWEAR,R_4YnsyJn7OBPaUut,14.99
2018-03-30,15.99,1.0,CT,Verabella Men's Swim Trunks Mesh Lining Beachwear Board Shorts with Pockets,B074CXVBHH,SWIMWEAR,R_4YnsyJn7OBPaUut,15.99
2022-07-20,15.99,1.0,CT,Verdusa Women's Criss Cross High Waist Swimsuit Bikini Bottom Board Shorts,B09NRDLWRK,SWIMWEAR,R_32Mm71oAJq2K9XK,15.99
2019-06-10,28.99,1.0,CT,WAVELY womens Cheeky Cut,B07F7SLR4J,SWIMWEAR,R_42fN4pXuhiJfTCp,28.99
2018-12-15,14.62,1.0,CT,WUAMBO Swimwear Men's Swim Jammer Shorts,B01DAN738U,SWIMWEAR,R_3PKSsK5msA6hRyC,14.62
2019-02-13,17.99,1.0,CT,"maamgic Mens 5"" Swim Trunks Quick Dry Lightweight Bathing Suits with Mesh Lining Swimsuit Swim Shorts Swimwear",B07FSJZKD7,SWIMWEAR,R_2rMJHlcINrHEFVL,17.99
2019-02-13,17.99,1.0,CT,maamgic Mens Quick Dry Printed Short Swim Trunks with Mesh Lining Swimwear Bathing Suits,B07GB1558N,SWIMWEAR,R_2rMJHlcINrHEFVL,17.99
2019-02-13,18.99,1.0,CT,maamgic Mens Slim Fit Quick Dry Swim Shorts Swim Trunks Mens Bathing Suits with Mesh Lining,B079L4JPCD,SWIMWEAR,R_2rMJHlcINrHEFVL,18.99
2022-05-26,17.99,1.0,CT,uideazone Baby Toddler Boys Girls Zipper Rash Guard Swimsuit UPF 50+ One Piece Beach Swimwear Bathing Suits 3-36 Months,B07S72YJ4L,SWIMWEAR,R_Og8sDefGp0SvLl7,17.99
2022-06-09,9.99,1.0,CT,"Tripsky Silicone Swim Cap,Comfortable Bathing Cap Ideal for Curly Short Medium Long Hair, Swimming Cap for Women and Men, Shower Caps Keep Hairstyle Unchanged",B07WTL3T3C,SWIM_CAP,R_xt1sEBScdPLKPhT,9.99
2020-03-21,1825.9,1.0,CT,Backyard Discovery Woodridge II All Cedar Wood Playset Swing Set,B00VZ36S6Q,SWING,R_25thHabUddjXGzt,1825.9
2020-04-18,22.99,1.0,CT,Squirrel Products Heavy Duty Strap Swing Seat - Playground Swing Seat Replacement and Carabiners for Easy Install - Green,B01BCE6F24,SWING,R_25thHabUddjXGzt,22.99
2020-07-19,22.38,1.0,CT,"Gerber Gear 30-001790 Gator Machete 25 Inch, with Sheath, Black",B082VYF778,SWORD,R_4YnsyJn7OBPaUut,22.38
2019-11-08,35.95,1.0,CT,"Alcedo Suture Practice Kit for Medical Students | Complete Kit (32 Pieces) Include Durable Large Suturing Pad with Pre-cut Wounds, Tools Kit, and Suture Threads | Perfect for Practice, Demonstration",B07PV14HWF,SYRINGE,R_2rMJHlcINrHEFVL,35.95
2021-02-04,9.98,1.0,CT,"Black Syrup Pump for 750mL (25.4oz) Bottles, Pack of 3 (Compatible with Torani, Tate and Lyle)",B01MY4VTS5,SYRUP,R_3rUnUmjbfgYFmMs,9.98
2019-09-05,15.01,1.0,CT,"Lyle's Golden Syrup - Cane Sugar Syrup AND Lyle's Black Treacle - Cane MolassesBUNDLE - 2 Tins, 11 Fl Oz (325 ml) each",B01BI847ZQ,SYRUP,R_2qmBBJlcY2GEDne,15.01
2019-12-01,8.43,2.0,CT,Torani Sugar Free Raspberry Syrup 12.7 ounce,B00J5LSUJI,SYRUP,R_32Mm71oAJq2K9XK,16.86
2019-09-09,8.98,1.0,CT,Torani Sugar Free Raspberry Syrup 12.7 ounce,B00J5LSUJI,SYRUP,R_32Mm71oAJq2K9XK,8.98
2020-12-04,11.99,1.0,CT,Torani Sugar Free Raspberry Syrup 12.7 ounce,B00J5LSUJI,SYRUP,R_32Mm71oAJq2K9XK,11.99
2019-09-09,13.95,1.0,CT,"Torani Sugar Free Syrup, Blue Raspberry, 25.4 Ounce (Pack of 1)",B079VR17BT,SYRUP,R_32Mm71oAJq2K9XK,13.95
2021-02-04,11.24,1.0,CT,"Torani Sugar Free Syrup, Salted Caramel, 12.7 Ounce",B0161S6DPA,SYRUP,R_3rUnUmjbfgYFmMs,11.24
2022-07-14,16.72,1.0,CT,"Torani Sugar Free Syrup, Sweetener, 25.4 Ounce (Pack of 1)",B004OU0YNA,SYRUP,R_3rUnUmjbfgYFmMs,16.72
2019-05-14,24.76,1.0,CT,"Torani Sugar Free Syrup, Vanilla, 25.4 Ounce (Pack of 4)",B00CWTZ8UY,SYRUP,R_3rUnUmjbfgYFmMs,24.76
2019-02-19,24.76,1.0,CT,"Torani Sugar Free Syrup, Vanilla, 25.4 Ounce (Pack of 4)",B00CWTZ8UY,SYRUP,R_3rUnUmjbfgYFmMs,24.76
2020-11-11,30.3,1.0,CT,"Torani Sugar Free Syrup, Vanilla, 25.4 Ounce (Pack of 4)",B00CWTZ8UY,SYRUP,R_3rUnUmjbfgYFmMs,30.3
2020-01-27,33.84,1.0,CT,"Torani Sugar Free Syrup, Vanilla, 25.4 Ounce (Pack of 4)",B00CWTZ8UY,SYRUP,R_3rUnUmjbfgYFmMs,33.84
2018-03-17,35.94,1.0,CT,"Torani Sugar Free Syrup, Vanilla, 25.4 Ounce (Pack of 4)",B00CWTZ8UY,SYRUP,R_3rUnUmjbfgYFmMs,35.94
2021-02-04,14.99,1.0,CT,"Torani Sugar Free Vanilla Bean Syrup w/ Splenda, 750 mL",B000CEQI4G,SYRUP,R_3rUnUmjbfgYFmMs,14.99
2022-04-01,21.12,1.0,CT,"Torani Syrup, Vanilla, 25.4 Ounces (Pack of 4)",B00CWTZCI2,SYRUP,R_1kYqGRa5BwQ88E6,21.12
2021-02-04,13.49,1.0,CT,Torani® English Toffee Syrup Sugar Free,B000AXQI0I,SYRUP,R_3rUnUmjbfgYFmMs,13.49
2021-06-23,64.99,1.0,CT,"Cooler Master MasterBox NR400 Micro-ATX Tower with Front Mesh Ventilation, Minimal Design, Tempered Glass Side Panel and Single Headset Jack",B07PDT745F,SYSTEM_CABINET,R_2dHhwQewrLPWukn,64.99
2019-12-08,45.99,1.0,CT,CanaKit Raspberry Pi 3 with 2.5A Micro USB Power Supply (UL Listed),B01C6FFNY4,SYSTEM_POWER_DEVICE,R_2pWwhBj1ZE9iNrB,45.99
2021-10-15,54.99,1.0,CT,"EVGA 550 B5, 80 Plus BRONZE 550W, Fully Modular, EVGA ECO Mode, 5 Year Warranty, Compact 150mm Size, Power Supply 220-B5-0550-V1",B084RGH8W4,SYSTEM_POWER_DEVICE,R_4TREjPp3AsFesAV,54.99
2021-06-30,49.99,1.0,CT,"EVGA SuperNOVA 650 GT, 80 Plus Gold 650W, Fully Modular, Auto Eco Mode with FDB Fan, 7 Year Warranty, Includes Power ON Self Tester, Compact 150mm Size, Power Supply 220-GT-0650-Y1",B088SSX883,SYSTEM_POWER_DEVICE,R_2dHhwQewrLPWukn,49.99
2021-02-18,11.49,1.0,CT,"Mean Well LRS-50-24 Switching Power Supply, Single Output, 24V, 2.2A, 52.8W, 3.9"" L x 3.23"" W x 1.18"" H",B019GYODAS,SYSTEM_POWER_DEVICE,R_2dHhwQewrLPWukn,11.49
2018-05-16,31.68,1.0,CT,"Ameriwood Home Parsons Coffee Table, Espresso, 19 in x 39 in x 18 in (D x W x H)",B009OBA2V8,TABLE,R_32Mm71oAJq2K9XK,31.68
2019-06-27,38.53,1.0,CT,"Baxton Studio Wholesale Interiors Greyson Vintage Industrial Occasional Cocktail Coffee Table, Antique Bronze",B010G2DZEO,TABLE,R_1CjNNUhUiSbeOoM,38.53
2020-03-31,66.99,1.0,CT,"COSCO 6 ft. Fold-in-Half Banquet Table w/Handle, Gray",B075VLKTQ3,TABLE,R_32Mm71oAJq2K9XK,66.99
2019-06-27,53.99,1.0,CT,"COSCO Deluxe 6 foot x 30 inch Fold-in-Half Blow Molded Folding Table, Black",B00DOZTM3O,TABLE,R_1CjNNUhUiSbeOoM,53.99
2019-06-27,99.99,1.0,CT,"COSCO Deluxe 8 foot x 30 inch Fold-in-Half Blow Molded Folding Table, Black",B074H4MWV7,TABLE,R_1CjNNUhUiSbeOoM,99.99
2021-10-09,25.75,1.0,CT,Coleman Trailhead II Cot,B003696236,TABLE,R_4TREjPp3AsFesAV,25.75
2021-02-06,52.99,1.0,CT,Console Sofa Tables End Table Computer Desk Coffee Snack Console Tables for Living Room Or Corridor Hallway Rustic Brown Color Wood,B088MDXBQR,TABLE,R_32VlHVeRo7xTWsZ,52.99
2021-11-02,114.92,1.0,CT,"Convenience Concepts American Heritage Round Coffee Table, White",B07VD5QLN7,TABLE,R_32Mm71oAJq2K9XK,114.92
2021-08-12,160.19,1.0,CT,"Decor therapy Bailey Bead Board 4-Drawer Console Table, 14 x 32 x 32 in, Antique Navy",B07KNPPYVV,TABLE,R_WeUTXBXyijB097X,160.19
2021-11-10,77.43,1.0,CT,Flash Furniture 6-Foot Bi-Fold Dark Gray Plastic Folding Table with Carrying Handle,B078XYFQ5N,TABLE,R_3rUnUmjbfgYFmMs,77.43
2019-09-15,18.31,1.0,CT,"Furinno Just 3-Tier Turn-N-Tube End Table / Side Table / Night Stand / Bedside Table with Plastic Poles, 1-Pack, French Oak Grey/Black",B07FL6D1Z8,TABLE,R_4GvI4THH986f6nL,18.31
2020-03-31,39.99,3.0,CT,"Grand patio Steel Patio Side Table, Weather Resistant Outdoor Round End Table, Black",B07PQTLP16,TABLE,R_32Mm71oAJq2K9XK,119.97
2020-06-18,69.99,1.0,CT,"Iceberg 24"" x 48"" Folding Table, Platinum, IndestrucTable TOO 500 Series (MADE IN USA),65503",B00CDRVN40,TABLE,R_32Mm71oAJq2K9XK,69.99
2020-10-04,42.0,1.0,CT,"Keter Corfu Coffee Table Modern All Weather Outdoor Patio Garden Backyard Furniture, Graphite",B00C5C7OY6,TABLE,R_2VaWg2jhtCG6zmh,42.0
